"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
7bd96422-3b7a-4599-8ebe-22905c8222ac,7a895a9d-ac7f-4039-94f1-cd1ca4b87ccf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+439@gmail.com,"#N/A","#N/A",Andreana,false,"#N/A","#N/A",Morgun,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3922,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
7c531fe2-f17a-4330-abd6-a594c834eed1,40bdb684-9466-42bf-bc0a-c04a54bd0270,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+179@gmail.com,"#N/A","#N/A",Hannis,false,"#N/A","#N/A",Zedekiah,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(650) 974-1346,"#N/A","#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
7c5e3d4b-25f7-43c7-96ff-2b27dd311f31,39c9257c-815a-4597-93db-597fc8cee738,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+681@gmail.com,"#N/A","#N/A",Grier,false,"#N/A","#N/A",Chip,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",81005,CO,336 Erie Plaza,"#N/A",Pueblo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
7d565f1e-cfb5-4264-b568-7a1158d59c40,085b82ca-cfbf-41da-810b-2e7492d71716,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+814@gmail.com,"#N/A","#N/A",Edita,false,"#N/A","#N/A",Dillon,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4050,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
7dbe37f3-d859-4517-8b01-8850e0de1053,30717af3-96ff-4232-8f89-973a11dbc2e3,"#N/A",(03) 6886 8130,"#N/A",Sales,"#N/A",jmanningcongagdo+42@gmail.com,"#N/A",(03) 6886 8130,Jacquelin,false,"#N/A","#N/A",Delmar,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0429 757 571,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 6886 8130,"#N/A","#N/A","#N/A",Sales Engineer,Prodly,"#N/A","#N/A",false,false
7dfddaff-e231-4ba3-a145-d3d031ddfd6f,05a6b243-01f2-41bf-9a8b-1cc3a4a4cf2f,"#N/A","#N/A","#N/A","#N/A","Kevin J. Mitchell is executive vice president, Finance, and chief financial officer for Phillips 66, a diversified energy manufacturing and logistics company. Reporting to the chairman and CEO, Mitchell leads the company’s treasury, accounting, auditing, tax and information technology operations.",jmanningcongagdo+775@gmail.com,"#N/A","#N/A",Cass,false,"#N/A","#N/A",Mannie,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(753) 983-6203,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
7e1348f1-c6f0-4f45-922d-276ba230ccd8,7293e8c2-ab50-41eb-a6ff-d69304f0c02d,"#N/A","#N/A","#N/A","#N/A","Mr. Jerry Weiss has been the Chief Administrative Officer and Executive Vice President at Federal Home Loan Mortgage Corporation since August 2010. Mr. Weiss oversees Freddie Mac's compliance with policies, procedures and practices, including compliance with laws and regulations.",jmanningcongagdo+675@gmail.com,"#N/A","#N/A",Lesly,false,"#N/A","#N/A",Feodor,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 655-2599,"#N/A","#N/A","#N/A",CAO,Prodly,"#N/A","#N/A",false,false
7e2eb448-76ab-4706-9040-fa0a99704a30,62ef7037-b313-4fe7-94c9-afb3ec8a69f8,"#N/A","#N/A","#N/A","#N/A","Gil leads the team responsible for safe, reliable operations across the globe, including more than 70,000 employees in Airport Customer Service; Cargo; Corporate Safety, Security and Compliance; Delta Connection; Delta Global Services; Delta Private Jets; Flight Operations; In-Flight Service; Information Technology; Operations Analysis and Performance; Operations and Customer Center; Supply Chain Management; and Technical Operations.",jmanningcongagdo+36@gmail.com,"#N/A","#N/A",Moll,false,"#N/A","#N/A",Martie,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(732) 602-5207,"#N/A","#N/A","#N/A",SEVP and COO,Prodly,"#N/A","#N/A",false,false
7e330ed5-e18c-4c0c-97f8-5520305637c2,7a895a9d-ac7f-4039-94f1-cd1ca4b87ccf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+441@gmail.com,"#N/A","#N/A",Blake,false,"#N/A","#N/A",Lem,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3924,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
7e5ee0a2-f9a5-41b3-85fb-0f299f1c5412,dca4e7b4-1e5d-4934-94c8-ba17ce18867f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+850@gmail.com,"#N/A","#N/A",Audrie,false,"#N/A","#N/A",Cammy,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4059,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
7f74df6f-ed50-4b43-9363-ac7933e3fbef,a8c2ae7b-3d24-4bdd-84e9-d5c48de9e900,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+805@gmail.com,"#N/A","#N/A",Alena,false,"#N/A","#N/A",Glenden,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4041,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
7f78094a-5c05-448d-b22c-ecd0a208524d,ac873130-7dbb-49d0-931b-b67d0cd545e3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+508@gmail.com,"#N/A","#N/A",Mikaela,false,"#N/A","#N/A",Kylie,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3940,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
7fed6483-148b-4908-a002-c6dd4c06ac35,37eab20d-bc06-4219-ba1a-73e62a0675d8,"#N/A","#N/A","#N/A","#N/A","Umpleby joined Solar Turbines Incorporated in San Diego, California as an associate engineer in 1980.  Solar Turbines is a wholly owned Caterpillar subsidiary and a leading manufacturer of industrial gas turbine systems.",jmanningcongagdo+322@gmail.com,"#N/A","#N/A",Babb,false,"#N/A","#N/A",Neddy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(804) 805-3806,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8081ccc6-2a16-4de5-8e33-08fe2ae06f70,45202b71-edef-4576-acc2-ade4dbed32f3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+466@gmail.com,"#N/A","#N/A",Marleen,false,"#N/A","#N/A",Broderick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(179) 951-2988,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
80c83fab-d607-4918-8c3f-a61b64f1cfcf,2b15d89f-464d-4823-956c-e53059f91e40,"#N/A","#N/A",1973-10-20,"#N/A","#N/A",jmanningcongagdo+562@gmail.com,"#N/A","#N/A",Dynah,false,"#N/A","#N/A",Morley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
8199d1a5-8bd8-48ef-a3be-71b88e59c1a5,e4efbc40-7759-4960-8e64-478e58a10c9d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+720@gmail.com,"#N/A","#N/A",Moira,false,"#N/A","#N/A",Matthew,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4011,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
81ebc9a2-4dc8-4d2e-9f89-cfd3173ae601,085b82ca-cfbf-41da-810b-2e7492d71716,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+812@gmail.com,"#N/A","#N/A",Harlene,false,"#N/A","#N/A",Maurise,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4048,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
81fe32cf-55b7-478b-a462-2ccbac7239f0,fc260aae-af03-4342-bcfb-19ad283a9cac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+755@gmail.com,"#N/A","#N/A",Klarika,false,"#N/A","#N/A",Chrisy,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4018,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
82e62007-8651-4c2e-8a24-839cff6ab7b9,ea0f29bc-8a5e-4953-b38d-c3840c1a2241,"#N/A",(08) 6410 7387,"#N/A",Sales,"#N/A",jmanningcongagdo+54@gmail.com,"#N/A",(08) 6410 7387,Gabi,false,"#N/A","#N/A",Ole,"#N/A",Valley View,Australia,"#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,0429 752 539,Valley View,Australia,"#N/A","#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,(08) 6410 7387,"#N/A","#N/A","#N/A","SVP, Sales",Prodly,"#N/A","#N/A",false,false
83560174-f293-4fd4-b73c-5b29682f3baa,409a9a16-d085-4375-9318-8dde91720b27,"#N/A",(03) 7145 6967,"#N/A",Sales,"#N/A",jmanningcongagdo+781@gmail.com,"#N/A",(03) 7145 6967,Caye,false,"#N/A","#N/A",Pepillo,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 604 507,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7145 6967,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
836378c0-a4c9-44e7-8953-91fa72b38d9e,b4e6f28d-fae4-4f5c-a505-4ecf5a4373e0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+303@gmail.com,"#N/A","#N/A",Cassandre,false,"#N/A","#N/A",Angelico,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4464,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
83cf5bbf-fb29-4f79-b016-9480e6578574,05033452-905a-48a8-8784-5f477da71162,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+415@gmail.com,"#N/A","#N/A",Darci,false,"#N/A","#N/A",Cecilio,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(406) 966-5235,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
847d24ed-2abd-4674-b0ae-4283b43ea350,22d19d48-aa3a-400c-a640-2f4cb5c174ba,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+318@gmail.com,"#N/A","#N/A",Wilone,false,"#N/A","#N/A",Arlen,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0113,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
85895603-5824-4d86-ac75-a47b74e26c53,c8f68116-a29d-4f97-bbb1-30a34331e318,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+294@gmail.com,"#N/A","#N/A",Adria,false,"#N/A","#N/A",Neale,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(312)659-4516,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
86cdb76c-f38c-4d65-b77c-f905c1a7008c,facfd675-b731-46d0-9693-5072cd06b5ca,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+89@gmail.com,"#N/A","#N/A",Annabal,false,"#N/A","#N/A",Bradford,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(771) 794-1127,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
87356146-8b68-42f1-9456-5e831cf617c5,fc260aae-af03-4342-bcfb-19ad283a9cac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+639@gmail.com,"#N/A","#N/A",Fey,false,"#N/A","#N/A",Fletch,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
878374ad-8d5c-46ef-8e6a-4a98bd8b8c44,0f0944da-a251-458b-88a3-c302880cfd08,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+282@gmail.com,"#N/A","#N/A",Susannah,false,"#N/A","#N/A",Winston,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(256) 531-2958,"#N/A","#N/A","#N/A","CEO, Chairperson",Prodly,"#N/A","#N/A",false,false
880f04b9-f6d8-4b2d-8116-b5e1a2559583,aa5b3b46-e375-4009-89d1-82818579a48b,"#N/A","#N/A","#N/A","#N/A","Rohan Weerasinghe joined Citi as General Counsel and Corporate Secretary in June 2012. A member of Citi's Operating Committee, Rohan oversees Citi's global legal team, including business-unit general counsels, regional general counsels and corporate deputy general counsels.",jmanningcongagdo+30@gmail.com,"#N/A","#N/A",Siana,false,"#N/A","#N/A",Lock,"#N/A",Boston,USA,"#N/A","#N/A","#N/A",2215,MA,4 Yawkey Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(778) 479-5445,"#N/A","#N/A","#N/A",General Counsel & Coperate Secretary,Prodly,"#N/A","#N/A",false,false
895df51e-43de-4718-9011-8b305ff33748,b4c82a39-177b-4e9d-8956-da0f9849dd4a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+659@gmail.com,"#N/A","#N/A",Orsola,false,"#N/A","#N/A",Barret,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3985,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
89c2f46b-df72-42fa-a198-d6f04839eac4,bcd264c7-0938-4c25-8060-ff841de60f79,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+71@gmail.com,"#N/A","#N/A",Bellina,false,"#N/A","#N/A",Orton,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8a5d1678-3b28-495a-980e-782f903d78d1,31de496e-6d76-4f3d-9f0b-8a90d5fa3953,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+63@gmail.com,"#N/A","#N/A",Heidie,false,"#N/A","#N/A",Franklin,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8a7e4649-0dbd-4e22-bebd-7798402ea0b2,5796a54b-808c-456e-b6b2-c867ab3f7788,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+295@gmail.com,"#N/A","#N/A",Marion,false,"#N/A","#N/A",Waylan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1797,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
8a83c9d5-49ea-464d-b3a2-8db0d89c5661,d07c0209-8b57-490b-87aa-a3ffd7184d59,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+511@gmail.com,"#N/A","#N/A",Ekaterina,false,"#N/A","#N/A",Fairleigh,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3943,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8a927d7c-d68e-4a9a-b1de-bdc796d740fa,0edf7ced-4a8a-40d7-9a8f-ba722078535d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+407@gmail.com,"#N/A","#N/A",Dianemarie,false,"#N/A","#N/A",Roman,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(838) 384-2150,"#N/A","#N/A","#N/A","Senior EVP, Chief Administrative Officer",Prodly,"#N/A","#N/A",false,false
8b446f6b-38b9-4b2e-a7f2-3d4747fdaf26,a0c3c2ae-8eba-4d2d-bfbd-cb2580e5814e,"#N/A",(02) 8291 6421,"#N/A",CEO,"#N/A",jmanningcongagdo+47@gmail.com,"#N/A",(02) 8291 6421,Shaun,false,"#N/A","#N/A",Mychal,"#N/A",Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,0424 836 500,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,(02) 8291 6421,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8ba3a5a8-ae81-43a4-95c6-9a36cdad57c8,c8f68116-a29d-4f97-bbb1-30a34331e318,"#N/A","#N/A","#N/A","#N/A","Jeff Gennette was elected chief executive officer on March 23, 2017. Gennette previously held the role of president of Macy’s, Inc. from March 2014 until September 2017. Prior to that, he was chief merchandising officer of Macy’s, Inc. (formerly known as Federated Department Stores, Inc.), a position to which he was appointed in February 2009.",jmanningcongagdo+728@gmail.com,"#N/A","#N/A",Janna,false,"#N/A","#N/A",Bron,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(901) 559-1159,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8baadc72-a35f-453f-ad35-347fcb6ae2f3,085b82ca-cfbf-41da-810b-2e7492d71716,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+813@gmail.com,"#N/A","#N/A",Clare,false,"#N/A","#N/A",Titus,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4049,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8bd41988-4c4f-4836-ae3e-668d60f35eb8,b6e57ffb-cd82-442e-9406-ac1b51350f35,"#N/A","#N/A","#N/A","#N/A","Rick Damron was promoted to chief operating officer in 2012. He is responsible for delivering the customer experience, including oversight of store operations, sales and service fulfillment, product fulfillment, real estate and facilities, and loss prevention and safety.",jmanningcongagdo+727@gmail.com,"#N/A","#N/A",Monika,false,"#N/A","#N/A",Rubin,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(297) 413-1450,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
8beea98c-3234-405b-b1b3-557763481f2e,5324116d-582d-4890-a995-0f393ee4322f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+205@gmail.com,"#N/A","#N/A",Otha,false,"#N/A","#N/A",Jake,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4462,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8c4df819-5107-480c-a003-cfb9c8ddc344,923aaa45-7941-4a01-a80a-05967aef8b51,"#N/A",(03) 7532 7153,"#N/A",Sales,"#N/A",jmanningcongagdo+148@gmail.com,"#N/A",(03) 7532 7153,Dorita,false,"#N/A","#N/A",Sawyere,"#N/A",Hawthorn,Australia,"#N/A","#N/A","#N/A",3122,VIC,3/33 Elphin Gr,0411 877 438,Hawthorn,Australia,"#N/A","#N/A","#N/A","#N/A",3122,VIC,3/33 Elphin Gr,(03) 7532 7153,"#N/A","#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
8c88ea20-1734-42f2-932d-9dd2f7f15e95,9aaaa3e2-57c5-48cb-9e1e-2bc621b83f24,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+126@gmail.com,"#N/A","#N/A",Josy,false,"#N/A","#N/A",Morlee,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8d4860f7-7972-41d9-8ba5-cc63f8ee6aaf,6d8ce0c6-c658-4c32-9082-a3d4bd11e26f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+545@gmail.com,"#N/A","#N/A",Jenn,false,"#N/A","#N/A",Demott,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
8d9a1dd0-2b46-4e73-98a5-f241119b77b1,0f3fdbb4-6eb6-46ba-b66c-81f8f7a5acb8,"#N/A","#N/A","#N/A","#N/A","Brian Gladden is Executive Vice President and Chief Financial Officer at Mondelēz International and leads the company’s Finance, M&A, and Best-in-Class Cost Leadership agenda.",jmanningcongagdo+81@gmail.com,"#N/A","#N/A",Ollie,false,"#N/A","#N/A",Saxon,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(685) 942-8782,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8dfa280c-3d6a-4936-9d1c-1bd986f39594,2c133162-7d2c-4813-ac2e-f0928e88bd0a,"#N/A",(03) 7827 6934,"#N/A",Operations,"#N/A",jmanningcongagdo+786@gmail.com,"#N/A",(03) 7827 6934,Ashia,false,"#N/A","#N/A",Gene,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0414 153 873,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7827 6934,"#N/A","#N/A","#N/A",Operations Manager,Prodly,"#N/A","#N/A",false,false
8e2d8476-2939-422c-a7ae-5a8c0d3dce98,6d0c1cbc-36f7-4417-9387-67b4ba6af32d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+468@gmail.com,"#N/A","#N/A",Abra,false,"#N/A","#N/A",Rickie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(968) 753-7479,"#N/A","#N/A","#N/A",Group Vice President of Retail Operatiions,Prodly,"#N/A","#N/A",false,false
